metodo,variavel,seed,miss_rate,n_avaliado,RMSE,MAE,RMSE_norm,MAE_norm
mice,Nitrato,7,0.2,21,0.13002915199524537,0.0651636047782579,0.5720947713888828,0.490458355045839
mice,Nitrogênio Amoniacal Total,7,0.2,13,21.25528419102415,12.580249501533926,0.9406535288083065,0.6064721887857394
mice,Fósforo Total,7,0.2,9,0.3694003849419242,0.31958423639744055,0.09154773585654352,0.07459947969522865
mice,Condutividade,7,0.2,11,7943.128597289738,5350.79878812732,0.24749574989997308,0.166722714156145
mice,pH,7,0.2,16,0.45243906548631846,0.3686345995628154,0.20108402910503034,0.16383759980569573
mice,Turbidez,7,0.2,18,24.277230479841634,18.867083325099042,0.16633191316814575,0.1481676431081021
mice,Temperatura da Água,7,0.2,15,1.6063538386221552,1.3553749469743341,0.16063538386221551,0.13553749469743342
mice,Sólidos Suspensos Totais,7,0.2,5,48.41161579529811,44.1719668870914,0.44288452572234793,0.38993442310867554
mice,DBO,2026,0.2,13,13.099619982017547,9.037645877369654,0.2872873841228255,0.2223423074815039
mice,OD,2026,0.2,14,2.8494727186936406,2.355708868016907,0.27706427851862925,0.21970786209378265
mice,Nitrato,2026,0.2,11,0.1365691108263518,0.08566963256242953,0.7522635425292238,0.6581509469089396
mice,Nitrogênio Amoniacal Total,2026,0.2,10,12.913394598353072,6.383463246779757,0.5935691566590036,0.4845366862625303
mice,Fósforo Total,2026,0.2,9,0.4529294823209488,0.37974187983518515,0.09886425012839525,0.08259477020203737
mice,Condutividade,2026,0.2,12,6316.582306947733,4428.773974136563,0.2042537953295748,0.1449061761356155
mice,pH,2026,0.2,15,0.6935181673062486,0.46352143445969163,0.30823029658055495,0.20600952642652962
mice,Turbidez,2026,0.2,14,96.75184694281931,39.84717716558582,0.16469994297348026,0.14227353846115334
mice,Temperatura da Água,2026,0.2,12,1.665461465285038,1.3549818821202322,0.16654614652850377,0.13549818821202322
mice,Sólidos Suspensos Totais,2026,0.2,1,8.690038359542243,8.690038359542243,0.054186664482592184,0.054186664482592184
missforest,DBO,42,0.2,16,15.57158225067139,6.846585006247499,0.2194130845669936,0.1430032087796983
missforest,OD,42,0.2,10,3.6150218766666637,2.597998671411475,0.3947263745702663,0.2720097347074007
missforest,Nitrato,42,0.2,11,0.14739178634585307,0.10653026797246778,0.6459073038988741,0.44217866113800053
missforest,Nitrogênio Amoniacal Total,42,0.2,17,3.150101984808494,2.5066322977625575,0.5606167735113241,0.44582925912675464
missforest,Fósforo Total,42,0.2,14,325.70169377057863,101.5529434387196,0.3462016564500099,0.18663614554692268
missforest,Condutividade,42,0.2,18,7553.879088014611,5775.355555555555,0.2353673299686736,0.17995125430160014
missforest,pH,42,0.2,22,0.5561898351527768,0.43900909090909096,0.24719548229012295,0.19511515151515163
missforest,Turbidez,42,0.2,22,168.85310235563372,53.23795541964257,0.24953896076921867,0.1923140659743439
missforest,Temperatura da Água,42,0.2,20,4.942517491117254,3.44285,0.4942517491117255,0.34428500000000006
missforest,Sólidos Suspensos Totais,42,0.2,4,41.701560272462544,37.78295966264273,0.47872251683004635,0.4413122307720931
missforest,DBO,7,0.2,14,7.398083025310802,5.478709593058243,0.2897086426986488,0.1846827978833479
missforest,OD,7,0.2,13,2.8533211640761684,1.8078443723243898,0.32070055989647994,0.18980205113532558
missforest,Nitrato,7,0.2,21,0.12735852664213204,0.09130470629824963,0.9007002119901921,0.7549438936759688
missforest,Nitrogênio Amoniacal Total,7,0.2,13,2.6584893554130757,1.9883618605311595,0.4318881829972574,0.30069275492977887
missforest,Fósforo Total,7,0.2,9,0.2875008260466508,0.2805790902551779,0.0631460091066162,0.05987741338667529
missforest,Condutividade,7,0.2,11,8362.52652548319,6459.555363636366,0.26056354849763785,0.20126987485624614
missforest,pH,7,0.2,16,0.3982570722849755,0.3351937500000002,0.1770031432377668,0.14897500000000005
missforest,Turbidez,7,0.2,18,18.993109722857017,9.959539284141401,0.0960560710425435,0.08181083798354555
missforest,Temperatura da Água,7,0.2,15,2.0825661734184253,1.5210666666666661,0.2082566173418426,0.1521066666666666
missforest,Sólidos Suspensos Totais,7,0.2,5,58.312975200829456,51.82391189635357,0.6644184844910784,0.590039644084879
missforest,DBO,2026,0.2,13,5.72766001692768,4.141320035402936,0.23721781088695634,0.12160708159197305
missforest,OD,2026,0.2,14,2.774216698189338,2.1953567659126443,0.29801115318998517,0.22880865139236858
missforest,Nitrato,2026,0.2,11,0.37381792022916427,0.24440534864107957,1.1339777751199782,0.9965840339316835
missforest,Nitrogênio Amoniacal Total,2026,0.2,10,2.355100018793472,1.6913157312005407,0.39807013850989226,0.27854276333157396
missforest,Fósforo Total,2026,0.2,9,0.37058396642607355,0.2856037835994616,0.07683743658107475,0.06230696382108641
missforest,Condutividade,2026,0.2,12,7694.5544585528605,6659.568083333332,0.23975055956106622,0.20750196558027453
missforest,pH,2026,0.2,15,0.3833737558397377,0.30091333333333353,0.17038833592877226,0.1337392592592593
missforest,Turbidez,2026,0.2,14,208.0873408134345,63.44914826765294,0.1913138481763459,0.12760416533083982
missforest,Temperatura da Água,2026,0.2,12,2.1001162864628866,1.8550833333333336,0.21001162864628875,0.18550833333333347
missforest,Sólidos Suspensos Totais,2026,0.2,1,23.433198128989176,23.433198128989176,0.16570369216103467,0.16570369216103467
