metodo,variavel,RMSE_media,RMSE_std,MAE_media,MAE_std,RMSE_norm_media,MAE_norm_media,n_avaliado_total
media_global,DBO,10.757116258748164,5.309908060335095,6.850667808884631,1.464499896468202,0.2715936897937525,0.1848562254404561,43
media_global,OD,4.023042670379712,0.2860833969004728,3.4410050658523894,0.32820409469747813,0.36997273163002026,0.33654193866584126,37
media_global,Nitrato,0.16423057956486312,0.04956632247366553,0.09128015246819406,0.04120999725098443,0.6193952708363182,0.5367359613251894,43
media_global,Nitrogênio Amoniacal Total,2.7744859261540094,0.11730549587954145,2.495098447790519,0.261246088741756,0.5316791106915719,0.4367703121416912,40
media_global,Fósforo Total,108.92113532044327,187.8322390722503,34.14277173798247,58.49028671579526,0.19115488295915165,0.12878024408746888,32
media_global,Condutividade,15836.542397010448,2067.6861967512386,12926.81618130624,1749.541456065811,0.4934424626724761,0.4027798398861544,41
media_global,pH,0.6633295649245007,0.08496383060793426,0.5295105483973593,0.07121704136934488,0.29481313996644465,0.23533802150993752,53
media_global,Turbidez,153.40773985081776,103.45781867628384,56.33459697281524,31.88572662576037,0.32396467079863794,0.254496569386685,54
media_global,Temperatura da Água,3.4616898673711147,0.5639266308393317,3.0639576402750053,0.6342948728982959,0.3461689867371114,0.30639576402750046,47
media_global,Sólidos Suspensos Totais,35.42809224871217,13.883902546873982,34.639307865963,14.702668162939256,0.31951924153258265,0.31188328739767285,10
media_estacao,DBO,10.585795933715689,5.102270809834691,7.008622068145084,1.1945355210350532,0.25962190184258266,0.17919406803128243,43
media_estacao,OD,4.063479310588132,0.33561110145880824,3.387197896615632,0.40834947971329194,0.3785199426051064,0.3324495623410147,37
media_estacao,Nitrato,0.16400304050806905,0.04942114635185472,0.09207384609439913,0.04081695742421753,0.6424169166135608,0.5601430919695713,43
media_estacao,Nitrogênio Amoniacal Total,3.0488915877765392,0.3150788457390404,2.761468421589433,0.3863050103356612,0.530831155901165,0.459267811349755,40
media_estacao,Fósforo Total,108.85794249031711,187.9784123808396,34.031801558813314,58.539793065545126,0.19939206369007534,0.11314729818972724,32
media_estacao,Condutividade,10200.50894456675,3015.137515874974,7371.123085463457,1885.6695187344226,0.31783227221807037,0.22967293218244703,41
media_estacao,pH,0.6485475657089862,0.08218528642796204,0.5176938334442484,0.0718609961969372,0.28824336253732713,0.23008614819744364,53
media_estacao,Turbidez,145.0197713791181,103.69727343121005,49.184493947350155,29.439684514989214,0.2376420164719275,0.18330006221976566,54
media_estacao,Temperatura da Água,3.509209161661057,0.5714290574092946,3.09747627133403,0.5706371829001589,0.3509209161661057,0.309747627133403,47
media_estacao,Sólidos Suspensos Totais,31.99263265409429,8.458548976572658,30.441589090174137,9.682478063315422,0.2919318630153664,0.27180848000265384,10
mediana_global,DBO,10.576254152125564,5.282747999167833,6.694143772893771,1.4567025843166417,0.2727211932841196,0.1806486600030698,43
mediana_global,OD,3.932426743595542,0.29155168813500243,3.3608424908424914,0.3464512996062097,0.36017353065292806,0.3270828898966442,37
mediana_global,Nitrato,0.16677500422297667,0.050020902356743564,0.0932467532467532,0.04159434325876964,0.6661094001284767,0.590415533533739,43
mediana_global,Nitrogênio Amoniacal Total,2.8614025984138167,0.11774807807184169,2.5798220211161396,0.22330610245006768,0.5450916545329823,0.4462247797917729,40
mediana_global,Fósforo Total,108.8724839055821,187.8412641281126,34.07410052910038,58.45997521633787,0.17890630421466835,0.11064586833872125,32
mediana_global,Condutividade,17085.60892640643,1552.4335073003458,13445.570707070707,1036.722553959041,0.5323614671404757,0.41894343824611163,41
mediana_global,pH,0.6662248255118858,0.08092738564219322,0.5260366161616162,0.06568681610573501,0.296099922449727,0.2337940516273849,53
mediana_global,Turbidez,153.65345297901476,103.44469495206455,56.52246512746512,31.96664024198398,0.3267839898772209,0.2571799858683227,54
mediana_global,Temperatura da Água,3.6781767389357487,0.6822319857604365,3.108333333333333,0.8022520385348559,0.36781767389357484,0.31083333333333324,47
mediana_global,Sólidos Suspensos Totais,33.599261675153826,11.87473883194106,32.75,12.920429559422546,0.30425435110731497,0.2925088412487526,10
ffill_estacao,DBO,6.1707030864887145,1.3749565791802496,4.350032051282056,0.9742299736424603,0.22440406482540357,0.15636036444315976,43
ffill_estacao,OD,3.677758423882525,0.8247523182256653,2.41985347985348,0.3086857262512695,0.33534567127053166,0.2172538319049542,37
ffill_estacao,Nitrato,0.14322588634343156,0.08533404463687726,0.09483405483405481,0.07244625067435119,0.801658826479945,0.5555587325731075,43
ffill_estacao,Nitrogênio Amoniacal Total,4.069825677599842,0.10383632774560136,3.3415339366515844,0.14413025176273084,0.6360593574575366,0.5236807808779876,40
ffill_estacao,Fósforo Total,108.86336355800798,187.97373991906338,33.94436507936493,58.42398174143282,0.20961226863067273,0.09734468536123593,32
ffill_estacao,Condutividade,14745.067136697124,2396.5265939126684,9017.80723905724,408.3227342746933,0.4594337613478258,0.2809810942561612,41
ffill_estacao,pH,0.8479876241362088,0.14555761078916793,0.5831224747474747,0.1781315257183207,0.3768833885049816,0.25916554433221095,53
ffill_estacao,Turbidez,143.81792767197663,107.50530672715666,48.02389369889368,32.43400061533533,0.19081366871519126,0.12452750496096143,54
ffill_estacao,Temperatura da Água,3.5512940278471756,0.9374874710267566,2.5216666666666665,0.5971669225043642,0.35512940278471744,0.2521666666666666,47
ffill_estacao,Sólidos Suspensos Totais,39.58282297399083,17.80590318165737,37.06666666666666,17.100097465609185,0.3892350906793524,0.36334927182115834,10
knn,DBO,8.743998998695702,4.10955164487339,5.450245535234775,1.2054464396435005,0.20884545090822873,0.14396524220472426,43
knn,OD,3.5885872897432307,0.1086272232890145,2.8638379229250184,0.20863610657592077,0.342031729617608,0.2792526508795709,37
knn,Nitrato,0.2002975183431681,0.09585603460237466,0.12728916729414633,0.05530402983915439,0.6590114091498607,0.5579923322445985,43
knn,Nitrogênio Amoniacal Total,2.744530067994422,0.4875106976585728,2.4044284256017825,0.36358031766488824,0.4757999561961021,0.4032411050676792,40
knn,Fósforo Total,108.82104153910439,187.89495106340067,34.05400680570888,58.466645870955816,0.1694165715340407,0.10523372883497097,32
knn,Condutividade,9971.231666730515,1592.1376232444666,6810.952346616078,778.309461352964,0.31068834257900274,0.21221886790727482,41
knn,pH,0.49533461547132146,0.03984464741460854,0.39924613704397216,0.04828229693188686,0.22014871798725397,0.1774427275750987,53
knn,Turbidez,141.36948045451,98.73830345223251,44.929551507175404,26.696010242530143,0.22321548600211813,0.15696033030415094,54
knn,Temperatura da Água,2.792794594003547,1.060618355671187,2.108608332755251,0.8048554944130578,0.2792794594003547,0.2108608332755251,47
knn,Sólidos Suspensos Totais,26.465262122866807,8.488201974675016,25.342633383993633,8.69500428338633,0.23882139323479237,0.2257675418784266,10
mice,DBO,13.063019527468816,5.88183596486978,8.01285932824529,2.1530776374849974,0.28002940382515845,0.19944326540785395,43
mice,OD,2.6635618739928693,0.16582903221254103,2.1218067724136485,0.2138244143319066,0.25577969954301094,0.1998898543555783,37
mice,Nitrato,0.15958793502115406,0.045650808877495896,0.09415565366374967,0.034037899337702744,0.6261088592026861,0.5474861347984121,43
mice,Nitrogênio Amoniacal Total,16.48276448131311,4.299122889995902,8.824963470775515,3.3006915686437277,0.7829258174064583,0.565506083351263,40
mice,Fósforo Total,108.88778298509244,187.88701854019934,34.08407380369152,58.42972111681739,0.1896081876937802,0.11854167681544614,32
mice,Condutividade,6690.250527349143,1114.078398633314,4769.353061963621,506.0088857928965,0.21093756447110645,0.15090986922426558,41
mice,pH,0.621502940267972,0.14694765515376423,0.4432796899990062,0.06686307575324858,0.27622352900798747,0.19701319555511385,53
mice,Turbidez,64.29020862633939,36.82267722185935,28.558455504837013,10.580866146600286,0.17279735956257625,0.14044509122849044,54
mice,Temperatura da Água,2.2536730608969737,1.0704091410966947,1.7555934880445883,0.6935392792600519,0.22536730608969735,0.1755593488044588,47
mice,Sólidos Suspensos Totais,32.67797604293576,21.108079122621657,30.50364822840322,19.091912939315836,0.3083131756861317,0.28194463210263065,10
missforest,DBO,9.565775097636624,5.267814340532192,5.488871544902892,1.3526611140890497,0.24877984605086625,0.14976436275167307,43
missforest,OD,3.0808532463107237,0.4642913668948262,2.2003999365495033,0.3951012898852711,0.33781269588557716,0.23020681241169827,37
missforest,Nitrato,0.21618941107238313,0.13687729193635903,0.147413440970599,0.08434172779379805,0.8935284303363481,0.7312355295818843,43
missforest,Nitrogênio Amoniacal Total,2.7212304530050138,0.4011974146068472,2.0621032964980857,0.41263013154817857,0.46352503167282455,0.3416882591293691,40
missforest,Fósforo Total,108.78659285435045,187.85399245111918,34.03970877085808,58.46817636800544,0.16206170071256695,0.10294017425156145,32
missforest,Condutividade,7870.320024016888,432.02756860331453,6298.159667508417,463.6748608845,0.2452271460091259,0.1962410315793736,41
